Id_Venda;Ordem_Compra;Data_Venda;SKU;ID_Cliente;Qtd_Vendida
SO56647;1;25/10/2021;HL1;16032;1
SO56647;2;25/10/2021;HL217;16032;2
SO56647;3;25/10/2021;HL228;16032;2
SO56648;1;25/10/2021;HL173;12678;1
SO56649;1;25/10/2021;HL160;24723;1
SO56649;2;25/10/2021;HL269;24723;1
SO56649;3;25/10/2021;HL216;24723;2
SO56649;4;25/10/2021;HL226;24723;2
SO56650;1;25/10/2021;HL286;17747;1
SO56650;2;25/10/2021;HL172;17747;2
SO56651;1;25/10/2021;HL176;11658;1
SO56651;2;25/10/2021;HL6;11658;2
SO56652;1;25/10/2021;HL160;28287;1
SO56652;2;25/10/2021;HL2;28287;1
SO56652;3;25/10/2021;HL217;28287;2
SO56653;1;25/10/2021;HL217;11530;2
SO56654;1;25/10/2021;HL2;11502;1
SO56654;2;25/10/2021;HL216;11502;2
SO56654;3;25/10/2021;HL226;11502;2
SO56656;1;25/10/2021;HL222;26492;2
SO56656;2;25/10/2021;HL215;26492;3
SO56657;1;25/10/2021;HL227;24768;1
SO56658;1;25/10/2021;HL5;20489;1
SO56658;2;25/10/2021;HL164;20489;2
SO56658;3;25/10/2021;HL165;20489;2
SO56659;1;25/10/2021;HL170;18354;1
SO56659;2;25/10/2021;HL164;18354;2
SO56659;3;25/10/2021;HL171;18354;2
SO56660;1;25/10/2021;HL215;17335;2
SO56661;1;25/10/2021;HL215;15331;1
SO56661;2;25/10/2021;HL167;15331;1
SO56662;1;25/10/2021;HL159;20500;1
SO56662;2;25/10/2021;HL215;20500;2
SO56663;1;25/10/2021;HL170;14441;1
SO56663;2;25/10/2021;HL172;14441;2
SO56664;1;25/10/2021;HL164;18054;1
SO56664;2;25/10/2021;HL172;18054;2
SO56664;3;25/10/2021;HL165;18054;3
SO56665;1;25/10/2021;HL226;16302;2
SO56666;1;25/10/2021;HL216;19259;2
SO56666;2;25/10/2021;HL226;19259;2
SO56667;1;25/10/2021;HL175;22560;1
SO56667;2;25/10/2021;HL2;22560;1
SO56667;3;25/10/2021;HL164;22560;2
SO56668;1;25/10/2021;HL225;11475;1
SO56668;2;25/10/2021;HL6;11475;1
SO56668;3;25/10/2021;HL216;11475;1
SO56668;4;25/10/2021;HL5;11475;1
SO56669;1;25/10/2021;HL171;17652;1
SO56669;2;25/10/2021;HL167;17652;2
SO56669;3;25/10/2021;HL216;17652;2
SO56670;1;25/10/2021;HL164;22457;2
SO56671;1;25/10/2021;HL10;23949;1
SO56671;2;25/10/2021;HL6;23949;2
SO56671;3;25/10/2021;HL217;23949;2
SO56671;4;25/10/2021;HL228;23949;2
SO56672;1;25/10/2021;HL167;16454;2
SO56672;2;25/10/2021;HL217;16454;2
SO56673;1;25/10/2021;HL170;13816;1
SO56673;2;25/10/2021;HL9;13816;1
SO56673;3;25/10/2021;HL167;13816;2
SO56673;4;25/10/2021;HL6;13816;2
SO56673;5;25/10/2021;HL217;13816;2
SO56673;6;25/10/2021;HL228;13816;2
SO56674;1;25/10/2021;HL224;11649;1
SO56674;2;25/10/2021;HL167;11649;2
SO56675;1;25/10/2021;HL217;26232;2
SO56676;1;25/10/2021;HL5;14075;1
SO56676;2;25/10/2021;HL172;14075;2
SO56677;1;25/10/2021;HL224;11805;1
SO56677;2;25/10/2021;HL1;11805;1
SO56677;3;25/10/2021;HL215;11805;3
SO56678;1;25/10/2021;HL87;16364;1
SO56678;2;25/10/2021;HL227;16364;1
SO56678;3;25/10/2021;HL167;16364;2
SO56678;4;25/10/2021;HL216;16364;2
SO56679;1;25/10/2021;HL277;14110;1
SO56679;2;25/10/2021;HL2;14110;1
SO56679;3;25/10/2021;HL164;14110;2
SO56679;4;25/10/2021;HL165;14110;2
SO56680;1;25/10/2021;HL276;14037;1
SO56680;2;25/10/2021;HL161;14037;1
SO56680;3;25/10/2021;HL7;14037;1
SO56680;4;25/10/2021;HL6;14037;3
SO56681;1;25/10/2021;HL76;11625;1
SO56681;2;25/10/2021;HL224;11625;1
SO56681;3;25/10/2021;HL215;11625;2
SO56682;1;25/10/2021;HL78;13093;1
SO56682;2;25/10/2021;HL224;13093;1
SO56682;3;25/10/2021;HL215;13093;2
SO56683;1;25/10/2021;HL277;11126;1
SO56683;2;25/10/2021;HL167;11126;1
SO56683;3;25/10/2021;HL172;11126;2
SO56684;1;25/10/2021;HL271;20995;1
SO56684;2;25/10/2021;HL168;20995;2
SO56685;1;25/10/2021;HL160;28116;1
SO56685;2;25/10/2021;HL293;28116;1
SO56685;3;25/10/2021;HL164;28116;2
SO56685;4;25/10/2021;HL166;28116;2
SO56686;1;25/10/2021;HL262;29192;1
SO56686;2;25/10/2021;HL1;29192;1
SO56687;1;25/10/2021;HL87;19089;1
SO56687;2;25/10/2021;HL227;19089;1
SO56687;3;25/10/2021;HL5;19089;1
SO56687;4;25/10/2021;HL216;19089;2
SO56688;1;25/10/2021;HL74;12674;1
SO56689;1;25/10/2021;HL250;24346;1
SO56689;2;25/10/2021;HL174;24346;1
SO56689;3;25/10/2021;HL217;24346;2
SO56689;4;25/10/2021;HL228;24346;2
SO56690;1;25/10/2021;HL225;22791;1
SO56690;2;25/10/2021;HL293;22791;1
SO56690;3;25/10/2021;HL1;22791;1
SO56690;4;25/10/2021;HL216;22791;2
SO56691;1;25/10/2021;HL94;19849;1
SO56691;2;25/10/2021;HL167;19849;2
SO56691;3;25/10/2021;HL226;19849;2
SO56692;1;26/10/2021;HL78;12634;1
SO56692;2;26/10/2021;HL167;12634;2
SO56693;1;26/10/2021;HL78;11613;1
SO56693;2;26/10/2021;HL164;11613;2
SO56693;3;26/10/2021;HL165;11613;2
SO56694;1;26/10/2021;HL2;12297;1
SO56694;2;26/10/2021;HL8;12297;1
SO56694;3;26/10/2021;HL73;12297;1
SO56694;4;26/10/2021;HL165;12297;1
SO56694;5;26/10/2021;HL164;12297;2
SO56695;1;26/10/2021;HL222;13522;2
SO56696;1;26/10/2021;HL222;12691;2
SO56696;2;26/10/2021;HL152;12691;2
SO56697;1;26/10/2021;HL226;15139;2
SO56698;1;26/10/2021;HL1;18319;1
SO56698;2;26/10/2021;HL216;18319;2
SO56698;3;26/10/2021;HL225;18319;2
SO56699;1;26/10/2021;HL224;21409;1
SO56700;1;26/10/2021;HL225;20218;1
SO56700;2;26/10/2021;HL167;20218;2
SO56700;3;26/10/2021;HL216;20218;2
SO56701;1;26/10/2021;HL167;24898;2
SO56701;2;26/10/2021;HL215;24898;2
SO56702;1;26/10/2021;HL164;24379;2
SO56702;2;26/10/2021;HL169;24379;2
SO56703;1;26/10/2021;HL217;19591;2
SO56703;2;26/10/2021;HL228;19591;2
SO56703;3;26/10/2021;HL171;19591;2
SO56704;1;26/10/2021;HL167;15641;2
SO56705;1;26/10/2021;HL90;16415;1
SO56705;2;26/10/2021;HL1;16415;1
SO56705;3;26/10/2021;HL6;16415;2
SO56706;1;26/10/2021;HL178;11701;1
SO56707;1;26/10/2021;HL10;12067;1
SO56707;2;26/10/2021;HL6;12067;2
SO56708;1;26/10/2021;HL216;11500;2
SO56708;2;26/10/2021;HL226;11500;2
SO56708;3;26/10/2021;HL167;11500;3
SO56709;1;26/10/2021;HL5;28043;1
SO56709;2;26/10/2021;HL217;28043;2
SO56710;1;26/10/2021;HL167;28011;2
SO56710;2;26/10/2021;HL217;28011;2
SO56711;1;26/10/2021;HL8;27399;1
SO56711;2;26/10/2021;HL216;27399;2
SO56711;3;26/10/2021;HL6;27399;2
SO56711;4;26/10/2021;HL225;27399;2
SO56712;1;26/10/2021;HL8;29045;1
SO56712;2;26/10/2021;HL2;29045;1
SO56712;3;26/10/2021;HL217;29045;2
SO56713;1;26/10/2021;HL222;12136;2
SO56713;2;26/10/2021;HL167;12136;3
SO56714;1;26/10/2021;HL227;16876;1
SO56714;2;26/10/2021;HL167;16876;2
SO56715;1;26/10/2021;HL227;24440;1
SO56715;2;26/10/2021;HL216;24440;2
SO56715;3;26/10/2021;HL152;24440;3
SO56716;1;26/10/2021;HL223;13231;3
SO56717;1;26/10/2021;HL223;23451;2
SO56717;2;26/10/2021;HL215;23451;3
SO56718;1;26/10/2021;HL165;21325;1
SO56718;2;26/10/2021;HL174;21325;1
SO56718;3;26/10/2021;HL164;21325;3
SO56719;1;26/10/2021;HL223;22990;2
SO56720;1;26/10/2021;HL164;21250;2
SO56720;2;26/10/2021;HL165;21250;2
SO56721;1;26/10/2021;HL162;28964;1
SO56722;1;26/10/2021;HL163;18888;1
SO56722;2;26/10/2021;HL178;18888;1
SO56723;1;26/10/2021;HL161;20286;1
SO56723;2;26/10/2021;HL169;20286;2
SO56724;1;26/10/2021;HL164;14119;2
SO56725;1;26/10/2021;HL9;20741;1
SO56725;2;26/10/2021;HL161;20741;1
SO56726;1;26/10/2021;HL215;16299;3
SO56727;1;26/10/2021;HL172;17200;2
SO56728;1;26/10/2021;HL5;16200;1
SO56728;2;26/10/2021;HL172;16200;3
SO56729;1;26/10/2021;HL5;23219;1
SO56729;2;26/10/2021;HL164;23219;2
SO56730;1;26/10/2021;HL216;20041;2
SO56730;2;26/10/2021;HL6;20041;2
SO56731;1;26/10/2021;HL164;22540;2
SO56731;2;26/10/2021;HL153;22540;2
SO56732;1;26/10/2021;HL167;22513;2
SO56732;2;26/10/2021;HL225;22513;2
SO56733;1;26/10/2021;HL2;22870;1
SO56733;2;26/10/2021;HL228;22870;2
SO56733;3;26/10/2021;HL217;22870;3
SO56735;1;26/10/2021;HL165;14085;1
SO56735;2;26/10/2021;HL164;14085;2
SO56735;3;26/10/2021;HL172;14085;2
SO56736;1;26/10/2021;HL175;13170;1
SO56736;2;26/10/2021;HL1;13170;1
SO56736;3;26/10/2021;HL172;13170;2
SO56738;1;26/10/2021;HL76;13221;1
SO56738;2;26/10/2021;HL1;13221;1
SO56738;3;26/10/2021;HL172;13221;2
SO56739;1;26/10/2021;HL73;11654;1
SO56739;2;26/10/2021;HL5;11654;1
SO56739;3;26/10/2021;HL172;11654;2
SO56740;1;26/10/2021;HL74;11624;1
SO56741;1;26/10/2021;HL215;13016;1
SO56741;2;26/10/2021;HL77;13016;1
SO56741;3;26/10/2021;HL224;13016;1
SO56741;4;26/10/2021;HL2;13016;1
SO56742;1;26/10/2021;HL75;13083;1
SO56742;2;26/10/2021;HL6;13083;2
SO56742;3;26/10/2021;HL172;13083;2
SO56743;1;26/10/2021;HL5;12709;1
SO56743;2;26/10/2021;HL75;12709;1
SO56744;1;26/10/2021;HL273;14770;1
SO56744;2;26/10/2021;HL228;14770;2
SO56745;1;26/10/2021;HL252;14778;1
SO56745;2;26/10/2021;HL171;14778;2
SO56746;1;26/10/2021;HL153;20998;1
SO56746;2;26/10/2021;HL216;20998;1
SO56746;3;26/10/2021;HL292;20998;1
SO56746;4;26/10/2021;HL2;20998;1
SO56746;5;26/10/2021;HL225;20998;2
SO56747;1;26/10/2021;HL170;20993;1
SO56747;2;26/10/2021;HL292;20993;1
SO56747;3;26/10/2021;HL167;20993;2
SO56747;4;26/10/2021;HL225;20993;2
SO56748;1;26/10/2021;HL249;29113;1
SO56748;2;26/10/2021;HL1;29113;1
SO56748;3;26/10/2021;HL217;29113;2
SO56748;4;26/10/2021;HL228;29113;2
SO56749;1;26/10/2021;HL176;29178;1
SO56749;2;26/10/2021;HL260;29178;1
SO56749;3;26/10/2021;HL166;29178;2
SO56749;4;26/10/2021;HL164;29178;3
SO56750;1;26/10/2021;HL89;18928;1
SO56750;2;26/10/2021;HL1;18928;1
SO56750;3;26/10/2021;HL164;18928;2
SO56750;4;26/10/2021;HL166;18928;2
SO56750;5;26/10/2021;HL152;18928;2
SO56751;1;26/10/2021;HL77;12677;1
SO56752;1;26/10/2021;HL74;11994;1
SO56752;2;26/10/2021;HL174;11994;1
SO56753;1;26/10/2021;HL173;22778;1
SO56753;2;26/10/2021;HL291;22778;1
SO56753;3;26/10/2021;HL167;22778;2
SO56753;4;26/10/2021;HL225;22778;2
SO56754;1;26/10/2021;HL95;19875;1
SO56754;2;26/10/2021;HL216;19875;1
SO56754;3;26/10/2021;HL10;19875;1
SO56754;4;26/10/2021;HL226;19875;3
SO56755;1;26/10/2021;HL5;20001;1
SO56755;2;26/10/2021;HL93;20001;1
SO56756;1;26/10/2021;HL95;23753;1
SO56756;2;26/10/2021;HL1;23753;1
SO56756;3;26/10/2021;HL216;23753;2
SO56756;4;26/10/2021;HL6;23753;2
SO56756;5;26/10/2021;HL226;23753;2
SO56757;1;27/10/2021;HL94;24909;1
SO56757;2;27/10/2021;HL226;24909;2
SO56757;3;27/10/2021;HL216;24909;3
SO56758;1;27/10/2021;HL9;12218;1
SO56758;2;27/10/2021;HL74;12218;1
SO56758;3;27/10/2021;HL172;12218;2
SO56758;4;27/10/2021;HL168;12218;2
SO56759;1;27/10/2021;HL6;12943;2
SO56760;1;27/10/2021;HL2;20605;1
SO56760;2;27/10/2021;HL225;20605;2
SO56760;3;27/10/2021;HL152;20605;2
SO56760;4;27/10/2021;HL216;20605;3
SO56761;1;27/10/2021;HL5;25217;1
SO56761;2;27/10/2021;HL215;25217;2
SO56762;1;27/10/2021;HL170;29301;1
SO56762;2;27/10/2021;HL164;29301;2
SO56762;3;27/10/2021;HL165;29301;2
SO56763;1;27/10/2021;HL5;19504;1
SO56763;2;27/10/2021;HL281;19504;1
SO56764;1;27/10/2021;HL2;24549;1
SO56764;2;27/10/2021;HL87;24549;1
SO56764;3;27/10/2021;HL216;24549;1
SO56764;4;27/10/2021;HL227;24549;1
SO56765;1;27/10/2021;HL9;12073;1
SO56765;2;27/10/2021;HL6;12073;3
SO56767;1;27/10/2021;HL226;29250;2
SO56767;2;27/10/2021;HL168;29250;2
SO56767;3;27/10/2021;HL216;29250;3
SO56768;1;27/10/2021;HL167;25007;2
SO56768;2;27/10/2021;HL222;25007;2
SO56769;1;27/10/2021;HL215;26337;2
SO56769;2;27/10/2021;HL222;26337;2
SO56770;1;27/10/2021;HL227;24318;1
SO56770;2;27/10/2021;HL2;24318;1
SO56770;3;27/10/2021;HL216;24318;2
SO56771;1;27/10/2021;HL6;11640;1
SO56771;2;27/10/2021;HL8;11640;1
SO56771;3;27/10/2021;HL5;11640;1
SO56771;4;27/10/2021;HL222;11640;2
SO56771;5;27/10/2021;HL215;11640;3
SO56772;1;27/10/2021;HL8;11698;1
SO56772;2;27/10/2021;HL163;11698;1
SO56773;1;27/10/2021;HL162;11709;1
SO56774;1;27/10/2021;HL158;18071;1
SO56774;2;27/10/2021;HL164;18071;3
SO56775;1;27/10/2021;HL164;17616;1
SO56776;1;27/10/2021;HL5;14294;1
SO56776;2;27/10/2021;HL172;14294;2
SO56776;3;27/10/2021;HL154;14294;3
SO56777;1;27/10/2021;HL227;12504;1
SO56777;2;27/10/2021;HL216;12504;2
SO56777;3;27/10/2021;HL152;12504;2
SO56778;1;27/10/2021;HL174;26882;1
SO56778;2;27/10/2021;HL167;26882;2
SO56778;3;27/10/2021;HL217;26882;2
SO56778;4;27/10/2021;HL228;26882;2
SO56779;1;27/10/2021;HL167;29379;2
SO56779;2;27/10/2021;HL225;29379;3
SO56780;1;27/10/2021;HL6;28905;1
SO56780;2;27/10/2021;HL217;28905;2
SO56781;1;27/10/2021;HL164;13507;2
SO56781;2;27/10/2021;HL165;13507;2
SO56783;1;27/10/2021;HL74;12981;1
SO56783;2;27/10/2021;HL152;12981;1
SO56783;3;27/10/2021;HL172;12981;2
SO56784;1;27/10/2021;HL173;27825;1
SO56784;2;27/10/2021;HL255;27825;1
SO56785;1;27/10/2021;HL274;16708;1
SO56785;2;27/10/2021;HL176;16708;1
SO56785;3;27/10/2021;HL164;16708;2
SO56786;1;27/10/2021;HL87;19596;1
SO56786;2;27/10/2021;HL2;19596;1
SO56787;1;27/10/2021;HL89;19096;1
SO56787;2;27/10/2021;HL174;19096;1
SO56787;3;27/10/2021;HL164;19096;2
SO56787;4;27/10/2021;HL166;19096;2
SO56788;1;27/10/2021;HL78;12009;1
SO56788;2;27/10/2021;HL2;12009;1
SO56788;3;27/10/2021;HL172;12009;2
SO56788;4;27/10/2021;HL152;12009;2
SO56789;1;27/10/2021;HL170;12338;1
SO56789;2;27/10/2021;HL78;12338;1
SO56789;3;27/10/2021;HL172;12338;2
SO56790;1;27/10/2021;HL263;24990;1
SO56790;2;27/10/2021;HL10;24990;1
SO56790;3;27/10/2021;HL217;24990;2
SO56790;4;27/10/2021;HL228;24990;3
SO56791;1;27/10/2021;HL292;22091;1
SO56791;2;27/10/2021;HL169;22091;2
SO56792;1;27/10/2021;HL91;23747;1
SO56792;2;27/10/2021;HL164;23747;1
SO56792;3;27/10/2021;HL166;23747;2
SO56792;4;27/10/2021;HL171;23747;3
SO56793;1;27/10/2021;HL293;22506;1
SO56793;2;27/10/2021;HL225;22506;2
SO56794;1;27/10/2021;HL250;15693;1
SO56794;2;27/10/2021;HL1;15693;1
SO56794;3;27/10/2021;HL6;15693;2
SO56795;1;27/10/2021;HL249;12307;1
SO56795;2;27/10/2021;HL164;12307;2
SO56795;3;27/10/2021;HL166;12307;2
SO56795;4;27/10/2021;HL152;12307;3
SO56796;1;28/10/2021;HL91;23541;1
SO56796;2;28/10/2021;HL5;23541;1
SO56797;1;28/10/2021;HL78;12630;1
SO56797;2;28/10/2021;HL224;12630;1
SO56797;3;28/10/2021;HL215;12630;2
SO56799;1;28/10/2021;HL167;16674;2
SO56799;2;28/10/2021;HL215;16674;2
SO56799;3;28/10/2021;HL223;16674;3
SO56800;1;28/10/2021;HL224;21186;1
SO56801;1;28/10/2021;HL223;17318;2
SO56801;2;28/10/2021;HL215;17318;3
SO56802;1;28/10/2021;HL161;13614;1
SO56802;2;28/10/2021;HL169;13614;2
SO56803;1;28/10/2021;HL162;26432;1
SO56803;2;28/10/2021;HL177;26432;1
SO56804;1;28/10/2021;HL178;15787;1
SO56804;2;28/10/2021;HL5;15787;1
SO56804;3;28/10/2021;HL164;15787;2
SO56804;4;28/10/2021;HL165;15787;2
SO56805;1;28/10/2021;HL164;19627;2
SO56805;2;28/10/2021;HL166;19627;2
SO56806;1;28/10/2021;HL88;20710;1
SO56806;2;28/10/2021;HL166;20710;2
SO56806;3;28/10/2021;HL164;20710;3
SO56807;1;28/10/2021;HL167;11634;1
SO56808;1;28/10/2021;HL227;25171;1
SO56808;2;28/10/2021;HL216;25171;2
SO56809;1;28/10/2021;HL222;25893;2
SO56810;1;28/10/2021;HL227;24396;1
SO56810;2;28/10/2021;HL167;24396;2
SO56810;3;28/10/2021;HL216;24396;2
SO56811;1;28/10/2021;HL222;25336;2
SO56812;1;28/10/2021;HL5;22367;1
SO56812;2;28/10/2021;HL215;22367;2
SO56812;3;28/10/2021;HL223;22367;2
SO56813;1;28/10/2021;HL177;20184;1
SO56813;2;28/10/2021;HL161;20184;1
SO56814;1;28/10/2021;HL161;11719;1
SO56814;2;28/10/2021;HL153;11719;2
SO56815;1;28/10/2021;HL162;18853;1
SO56816;1;28/10/2021;HL164;11091;2
SO56817;1;28/10/2021;HL215;16134;2
SO56817;2;28/10/2021;HL168;16134;2
SO56818;1;28/10/2021;HL167;15431;2
SO56818;2;28/10/2021;HL215;15431;2
SO56819;1;28/10/2021;HL172;14094;2
SO56820;1;28/10/2021;HL215;26700;2
SO56820;2;28/10/2021;HL167;26700;3
SO56821;1;28/10/2021;HL7;13914;1
SO56821;2;28/10/2021;HL172;13914;2
SO56822;1;28/10/2021;HL158;16193;1
SO56822;2;28/10/2021;HL172;16193;2
SO56823;1;28/10/2021;HL162;28725;1
SO56823;2;28/10/2021;HL6;28725;2
SO56824;1;28/10/2021;HL226;16438;2
SO56825;1;28/10/2021;HL167;21095;2
SO56825;2;28/10/2021;HL225;21095;2
SO56825;3;28/10/2021;HL171;21095;2
SO56826;1;28/10/2021;HL216;27945;2
SO56826;2;28/10/2021;HL6;27945;2
SO56827;1;28/10/2021;HL216;24108;2
SO56828;1;28/10/2021;HL2;14553;1
SO56828;2;28/10/2021;HL217;14553;2
SO56828;3;28/10/2021;HL228;14553;2
SO56829;1;28/10/2021;HL10;15444;1
SO56829;2;28/10/2021;HL217;15444;2
SO56830;1;28/10/2021;HL224;11505;1
SO56830;2;28/10/2021;HL5;11505;1
SO56830;3;28/10/2021;HL215;11505;2
SO56831;1;28/10/2021;HL224;12932;1
SO56831;2;28/10/2021;HL215;12932;3
SO56832;1;28/10/2021;HL2;16241;1
SO56832;2;28/10/2021;HL172;16241;2
SO56833;1;28/10/2021;HL5;12234;1
SO56834;1;28/10/2021;HL88;20376;1
SO56834;2;28/10/2021;HL227;20376;1
SO56835;1;28/10/2021;HL76;11690;1
SO56835;2;28/10/2021;HL172;11690;2
SO56835;3;28/10/2021;HL168;11690;2
SO56836;1;28/10/2021;HL78;11623;1
SO56836;2;28/10/2021;HL224;11623;1
SO56836;3;28/10/2021;HL2;11623;1
SO56836;4;28/10/2021;HL215;11623;2
SO56837;1;28/10/2021;HL178;11388;1
SO56837;2;28/10/2021;HL266;11388;1
SO56838;1;28/10/2021;HL264;16404;1
SO56838;2;28/10/2021;HL6;16404;2
SO56839;1;28/10/2021;HL176;23116;1
SO56839;2;28/10/2021;HL270;23116;1
SO56840;1;28/10/2021;HL292;20983;1
SO56840;2;28/10/2021;HL1;20983;1
SO56840;3;28/10/2021;HL216;20983;2
SO56840;4;28/10/2021;HL225;20983;3
SO56841;1;28/10/2021;HL160;28205;1
SO56841;2;28/10/2021;HL271;28205;1
SO56842;1;28/10/2021;HL90;19105;1
SO56842;2;28/10/2021;HL1;19105;1
SO56843;1;28/10/2021;HL86;19568;1
SO56843;2;28/10/2021;HL227;19568;1
SO56843;3;28/10/2021;HL167;19568;2
SO56843;4;28/10/2021;HL216;19568;2
SO56844;1;28/10/2021;HL88;19577;1
SO56844;2;28/10/2021;HL164;19577;2
SO56844;3;28/10/2021;HL167;19577;2
SO56844;4;28/10/2021;HL166;19577;2
SO56845;1;28/10/2021;HL250;24818;1
SO56845;2;28/10/2021;HL176;24818;1
SO56846;1;28/10/2021;HL292;22888;1
SO56847;1;28/10/2021;HL291;22067;1
SO56848;1;28/10/2021;HL94;19984;1
SO56848;2;28/10/2021;HL175;19984;1
SO56848;3;28/10/2021;HL6;19984;3
SO56849;1;28/10/2021;HL7;19518;1
SO56849;2;28/10/2021;HL95;19518;1
SO56849;3;28/10/2021;HL153;19518;2
SO56850;1;28/10/2021;HL261;28365;1
SO56850;2;28/10/2021;HL1;28365;1
SO56850;3;28/10/2021;HL164;28365;2
SO56850;4;28/10/2021;HL166;28365;2
SO56851;1;29/10/2021;HL215;21363;2
SO56852;1;29/10/2021;HL167;21365;2
SO56852;2;29/10/2021;HL215;21365;3
SO56853;1;29/10/2021;HL174;23094;1
SO56853;2;29/10/2021;HL217;23094;2
SO56853;3;29/10/2021;HL171;23094;2
SO56854;1;29/10/2021;HL169;27358;1
SO56854;2;29/10/2021;HL162;27358;1
SO56855;1;29/10/2021;HL160;14087;1
SO56855;2;29/10/2021;HL161;14087;1
SO56856;1;29/10/2021;HL216;16185;1
SO56857;1;29/10/2021;HL171;13614;2
SO56858;1;29/10/2021;HL270;24834;1
SO56858;2;29/10/2021;HL2;24834;1
SO56858;3;29/10/2021;HL6;24834;2
SO56859;1;29/10/2021;HL166;19961;1
SO56860;1;29/10/2021;HL86;22464;1
SO56861;1;29/10/2021;HL167;11164;2
SO56861;2;29/10/2021;HL216;11164;2
SO56863;1;29/10/2021;HL167;28803;2
SO56863;2;29/10/2021;HL226;28803;2
SO56864;1;29/10/2021;HL217;28281;1
SO56864;2;29/10/2021;HL167;28281;3
SO56865;1;29/10/2021;HL167;29173;2
SO56865;2;29/10/2021;HL226;29173;2
SO56866;1;29/10/2021;HL173;28633;1
SO56866;2;29/10/2021;HL226;28633;3
SO56866;3;29/10/2021;HL216;28633;3
SO56867;1;29/10/2021;HL167;27443;2
SO56867;2;29/10/2021;HL225;27443;2
SO56868;1;29/10/2021;HL217;16358;2
SO56868;2;29/10/2021;HL228;16358;2
SO56869;1;29/10/2021;HL222;11501;1
SO56870;1;29/10/2021;HL227;24419;1
SO56870;2;29/10/2021;HL5;24419;1
SO56870;3;29/10/2021;HL216;24419;2
SO56871;1;29/10/2021;HL222;26240;2
SO56871;2;29/10/2021;HL215;26240;3
SO56872;1;29/10/2021;HL164;21288;2
SO56872;2;29/10/2021;HL165;21288;3
SO56873;1;29/10/2021;HL162;16012;1
SO56874;1;29/10/2021;HL174;11922;1
SO56874;2;29/10/2021;HL164;11922;2
SO56875;1;29/10/2021;HL164;17357;2
SO56876;1;29/10/2021;HL167;15269;2
SO56876;2;29/10/2021;HL215;15269;2
SO56877;1;29/10/2021;HL172;15519;1
SO56878;1;29/10/2021;HL172;13308;2
SO56878;2;29/10/2021;HL171;13308;2
SO56879;1;29/10/2021;HL10;17217;1
SO56879;2;29/10/2021;HL172;17217;2
SO56879;3;29/10/2021;HL169;17217;2
SO56880;1;29/10/2021;HL2;19075;1
SO56880;2;29/10/2021;HL215;19075;2
SO56880;3;29/10/2021;HL222;19075;2
SO56881;1;29/10/2021;HL161;28514;1
SO56881;2;29/10/2021;HL6;28514;2
SO56882;1;29/10/2021;HL222;17886;1
SO56882;2;29/10/2021;HL164;17886;2
SO56882;3;29/10/2021;HL6;17886;2
SO56883;1;29/10/2021;HL215;20554;2
SO56883;2;29/10/2021;HL223;20554;2
SO56884;1;29/10/2021;HL164;22488;2
SO56885;1;29/10/2021;HL167;26389;2
SO56885;2;29/10/2021;HL217;26389;2
SO56885;3;29/10/2021;HL228;26389;2
SO56886;1;29/10/2021;HL174;24146;1
SO56886;2;29/10/2021;HL217;24146;3
SO56887;1;29/10/2021;HL167;25554;2
SO56887;2;29/10/2021;HL217;25554;2
SO56888;1;29/10/2021;HL215;12927;1
SO56888;2;29/10/2021;HL224;12927;1
SO56888;3;29/10/2021;HL2;12927;1
SO56888;4;29/10/2021;HL153;12927;2
SO56889;1;29/10/2021;HL224;11855;1
SO56889;2;29/10/2021;HL215;11855;2
SO56891;1;29/10/2021;HL224;11866;1
SO56892;1;29/10/2021;HL6;13586;2
SO56893;1;29/10/2021;HL268;20668;1
SO56893;2;29/10/2021;HL8;20668;1
SO56894;1;29/10/2021;HL281;15885;1
SO56894;2;29/10/2021;HL2;15885;1
SO56894;3;29/10/2021;HL164;15885;2
SO56894;4;29/10/2021;HL165;15885;2
SO56895;1;29/10/2021;HL73;11630;1
SO56895;2;29/10/2021;HL224;11630;1
SO56896;1;29/10/2021;HL75;12929;1
SO56896;2;29/10/2021;HL1;12929;1
SO56896;3;29/10/2021;HL172;12929;2
SO56897;1;29/10/2021;HL225;20989;1
SO56897;2;29/10/2021;HL291;20989;1
SO56897;3;29/10/2021;HL6;20989;2
SO56898;1;29/10/2021;HL291;20991;1
SO56899;1;29/10/2021;HL87;17051;1
SO56899;2;29/10/2021;HL227;17051;1
SO56899;3;29/10/2021;HL167;17051;2
SO56899;4;29/10/2021;HL216;17051;2
SO56900;1;29/10/2021;HL74;12350;1
SO56901;1;29/10/2021;HL256;24418;1
SO56901;2;29/10/2021;HL166;24418;2
SO56902;1;29/10/2021;HL75;12004;1
SO56904;1;29/10/2021;HL291;22880;1
SO56904;2;29/10/2021;HL166;22880;2
SO56905;1;29/10/2021;HL291;22887;1
SO56905;2;29/10/2021;HL164;22887;2
SO56905;3;29/10/2021;HL166;22887;2
SO56905;4;29/10/2021;HL154;22887;3
SO56906;1;29/10/2021;HL262;12640;1
SO56906;2;29/10/2021;HL6;12640;2
SO56907;1;30/10/2021;HL1;16524;1
SO56907;2;30/10/2021;HL91;16524;1
SO56908;1;30/10/2021;HL178;12653;1
SO56908;2;30/10/2021;HL78;12653;1
SO56908;3;30/10/2021;HL164;12653;2
