Id_Venda;Data_Venda;ID_Cliente;ID_Loja
SO55230;30/09/2021;25516;300
SO55231;30/09/2021;11392;306
SO55232;30/09/2021;11362;267
SO55332;01/10/2021;24944;200
SO55333;01/10/2021;21090;200
SO55334;01/10/2021;12896;200
SO55335;01/10/2021;19604;200
SO55336;01/10/2021;12341;199
SO55337;01/10/2021;25382;306
SO55338;01/10/2021;23571;306
SO55339;01/10/2021;29179;306
SO55340;01/10/2021;12838;306
SO55341;01/10/2021;20949;307
SO55342;01/10/2021;25065;307
SO55343;01/10/2021;18637;307
SO55344;01/10/2021;25384;307
SO55345;01/10/2021;12640;309
SO55346;01/10/2021;12433;309
SO55347;01/10/2021;20594;309
SO55348;01/10/2021;14232;309
SO55349;01/10/2021;28543;309
SO55350;01/10/2021;20062;310
SO55351;01/10/2021;14930;208
SO55352;01/10/2021;28846;224
SO55353;01/10/2021;15357;212
SO55354;01/10/2021;17642;207
SO55355;01/10/2021;15626;226
SO55356;01/10/2021;19929;212
SO55357;01/10/2021;28600;203
SO55358;01/10/2021;19880;239
SO55359;01/10/2021;22885;217
SO55360;01/10/2021;26222;211
SO55361;01/10/2021;11484;248
SO55362;01/10/2021;14061;294
SO55363;01/10/2021;23966;241
SO55364;01/10/2021;19252;249
SO55365;01/10/2021;21220;251
SO55366;01/10/2021;25005;303
SO55367;01/10/2021;26688;224
SO55368;01/10/2021;15307;237
SO55369;01/10/2021;25638;239
SO55370;01/10/2021;21307;13
SO55372;01/10/2021;11566;309
SO55373;01/10/2021;23976;306
SO55374;01/10/2021;17693;200
SO55375;01/10/2021;26894;199
SO55376;01/10/2021;11287;247
SO55377;01/10/2021;28054;207
SO55378;01/10/2021;12465;201
SO55379;01/10/2021;11458;235
SO55380;01/10/2021;20731;309
SO55381;01/10/2021;13788;200
SO55382;01/10/2021;19625;221
SO55383;01/10/2021;11758;217
SO55384;02/10/2021;14846;200
SO55385;02/10/2021;12349;200
SO55386;02/10/2021;19345;200
SO55387;02/10/2021;23678;200
SO55388;02/10/2021;12345;199
SO55389;02/10/2021;24395;199
SO55390;02/10/2021;12314;199
SO55391;02/10/2021;19093;199
SO55392;02/10/2021;11520;199
SO55393;02/10/2021;20871;199
SO55394;02/10/2021;11226;306
SO55395;02/10/2021;11348;306
SO55396;02/10/2021;12355;307
SO55397;02/10/2021;12262;307
SO55398;02/10/2021;13373;307
SO55399;02/10/2021;14328;308
SO55400;02/10/2021;14974;308
SO55401;02/10/2021;26102;308
SO55402;02/10/2021;23773;308
SO55403;02/10/2021;21775;309
SO55404;02/10/2021;17742;310
SO55405;02/10/2021;27338;310
SO55406;02/10/2021;17743;140
SO55407;02/10/2021;26054;286
SO55408;02/10/2021;15652;145
SO55409;02/10/2021;14017;154
SO55410;02/10/2021;22072;124
SO55411;02/10/2021;15700;74
SO55412;02/10/2021;16976;250
SO55413;02/10/2021;26792;55
SO55414;02/10/2021;17063;36
SO55415;02/10/2021;11255;87
SO55416;02/10/2021;20340;272
SO55417;02/10/2021;11405;285
SO55418;02/10/2021;22208;95
SO55419;02/10/2021;11331;225
SO55420;02/10/2021;11631;108
SO55421;02/10/2021;23228;15
SO55422;02/10/2021;11628;267
SO55423;02/10/2021;12668;277
SO55424;02/10/2021;12364;104
SO55425;02/10/2021;12080;108
SO55426;02/10/2021;12637;261
SO55427;02/10/2021;12003;41
SO55428;02/10/2021;14353;54
SO55429;02/10/2021;24933;241
SO55430;02/10/2021;11771;172
SO55431;02/10/2021;11698;193
SO55432;02/10/2021;22844;251
SO55433;02/10/2021;19369;159
SO55434;02/10/2021;12661;175
SO55435;02/10/2021;15186;253
SO55436;02/10/2021;14469;114
SO55437;02/10/2021;27152;163
SO55438;02/10/2021;23862;226
SO55439;02/10/2021;16331;117
SO55440;02/10/2021;22035;222
SO55441;02/10/2021;16992;255
SO55442;02/10/2021;22034;309
SO55443;02/10/2021;24154;307
SO55444;02/10/2021;16214;151
SO55445;02/10/2021;17110;252
SO55446;02/10/2021;27957;227
SO55447;02/10/2021;16679;308
SO55448;02/10/2021;15603;310
SO55449;02/10/2021;15807;263
SO55450;02/10/2021;11760;265
SO55451;03/10/2021;14849;200
SO55452;03/10/2021;13220;200
SO55453;03/10/2021;27350;199
SO55454;03/10/2021;12647;199
SO55455;03/10/2021;19999;199
SO55456;03/10/2021;12065;199
SO55457;03/10/2021;18285;199
SO55458;03/10/2021;11505;306
SO55459;03/10/2021;25720;308
SO55460;03/10/2021;18809;308
SO55461;03/10/2021;26933;257
SO55462;03/10/2021;29232;26
SO55463;03/10/2021;11387;121
SO55464;03/10/2021;18024;187
SO55465;03/10/2021;29103;7
SO55466;03/10/2021;29102;57
SO55467;03/10/2021;20823;26
SO55468;03/10/2021;17840;181
SO55469;03/10/2021;24905;146
SO55470;03/10/2021;14502;60
SO55471;03/10/2021;16521;18
SO55472;03/10/2021;23756;145
SO55473;03/10/2021;20988;30
SO55474;03/10/2021;22066;179
SO55475;03/10/2021;22896;83
SO55476;03/10/2021;20984;44
SO55477;03/10/2021;11211;134
SO55478;03/10/2021;21802;152
SO55479;03/10/2021;12385;14
SO55480;03/10/2021;12213;68
SO55481;03/10/2021;12676;30
SO55482;03/10/2021;15157;264
SO55483;03/10/2021;11725;113
SO55484;03/10/2021;20705;10
SO55485;03/10/2021;28002;310
SO55486;03/10/2021;17788;310
SO55487;03/10/2021;26259;310
SO55488;03/10/2021;28090;309
SO55489;03/10/2021;29052;309
SO55491;03/10/2021;19629;55
SO55492;03/10/2021;12365;63
SO55493;03/10/2021;24471;96
SO55494;03/10/2021;27930;309
SO55495;03/10/2021;17970;210
SO55496;03/10/2021;22059;270
SO55497;03/10/2021;13628;149
SO55498;03/10/2021;14654;105
SO55499;03/10/2021;18042;110
SO55500;03/10/2021;17746;200
SO55501;03/10/2021;17318;156
SO55502;03/10/2021;23198;306
SO55503;03/10/2021;25206;119
SO55504;03/10/2021;15618;220
SO55505;04/10/2021;12345;198
SO55506;04/10/2021;25385;139
SO55507;04/10/2021;13793;63
SO55509;04/10/2021;12645;1
SO55510;04/10/2021;24806;168
SO55511;04/10/2021;24802;176
SO55512;04/10/2021;13807;46
SO55513;04/10/2021;17047;127
SO55514;04/10/2021;24136;127
SO55515;04/10/2021;14036;125
SO55516;04/10/2021;24998;61
SO55517;04/10/2021;11760;161
SO55518;04/10/2021;29075;47
SO55519;04/10/2021;21750;44
SO55520;04/10/2021;18769;97
SO55521;04/10/2021;19986;172
SO55522;04/10/2021;27783;182
SO55523;04/10/2021;23944;47
SO55524;04/10/2021;28796;129
SO55525;04/10/2021;19586;176
SO55526;04/10/2021;19588;29
SO55527;04/10/2021;27437;67
SO55528;04/10/2021;18541;112
SO55529;04/10/2021;20994;175
SO55531;04/10/2021;11402;95
SO55532;04/10/2021;21510;23
SO55533;04/10/2021;24737;75
SO55534;04/10/2021;17729;16
SO55535;04/10/2021;18104;34
SO55536;04/10/2021;12302;45
SO55537;04/10/2021;12039;109
SO55538;04/10/2021;13330;39
SO55539;04/10/2021;16963;291
SO55540;04/10/2021;25630;124
SO55541;04/10/2021;25669;13
SO55542;04/10/2021;18312;179
SO55543;04/10/2021;17526;167
SO55544;04/10/2021;26349;108
SO55545;04/10/2021;27322;76
SO55546;04/10/2021;12939;43
SO55547;04/10/2021;27224;89
SO55548;04/10/2021;14454;169
SO55549;04/10/2021;29304;91
SO55551;04/10/2021;28266;176
SO55553;04/10/2021;16930;286
SO55554;04/10/2021;11253;178
SO55555;05/10/2021;11828;199
SO55556;05/10/2021;19745;199
SO55557;05/10/2021;15963;199
SO55558;05/10/2021;29251;199
SO55559;05/10/2021;12941;199
SO55560;05/10/2021;24784;199
SO55561;05/10/2021;29324;199
SO55562;05/10/2021;12757;308
SO55563;05/10/2021;23376;308
SO55564;05/10/2021;16174;308
SO55565;05/10/2021;16958;308
SO55566;05/10/2021;13768;308
SO55567;05/10/2021;12385;308
SO55568;05/10/2021;19094;308
SO55569;05/10/2021;13284;308
SO55570;05/10/2021;19122;282
SO55571;05/10/2021;20045;40
SO55572;05/10/2021;19129;188
SO55573;05/10/2021;14771;132
SO55574;05/10/2021;19121;63
SO55575;05/10/2021;24349;180
SO55576;05/10/2021;11187;156
SO55577;05/10/2021;29289;67
SO55578;05/10/2021;23029;109
SO55579;05/10/2021;13759;98
SO55580;05/10/2021;16609;107
SO55581;05/10/2021;18554;28
SO55582;05/10/2021;16951;118
SO55583;05/10/2021;17280;83
SO55584;05/10/2021;18786;170
SO55585;05/10/2021;29403;14
SO55586;05/10/2021;27339;102
SO55587;05/10/2021;17387;169
SO55588;05/10/2021;12281;285
SO55589;05/10/2021;11977;182
SO55590;05/10/2021;11040;186
SO55591;05/10/2021;13101;6
SO55592;05/10/2021;25372;143
SO55593;05/10/2021;11091;98
SO55594;05/10/2021;15441;120
SO55595;05/10/2021;29434;153
SO55596;05/10/2021;18743;39
SO55597;05/10/2021;11566;130
SO55598;05/10/2021;22380;16
SO55599;05/10/2021;17392;104
SO55600;05/10/2021;11802;199
SO55601;05/10/2021;11566;114
SO55602;05/10/2021;27658;191
SO55603;05/10/2021;11200;178
SO55604;05/10/2021;25628;190
SO55605;05/10/2021;21238;172
SO55606;05/10/2021;16003;164
SO55607;05/10/2021;17702;180
SO55608;05/10/2021;14982;199
SO55609;05/10/2021;24148;159
SO55610;05/10/2021;28601;27
SO55611;05/10/2021;18387;84
SO55613;06/10/2021;16459;200
SO55614;06/10/2021;25368;200
SO55615;06/10/2021;13041;200
SO55616;06/10/2021;19645;200
SO55617;06/10/2021;20505;200
SO55618;06/10/2021;12764;200
SO55619;06/10/2021;15494;200
SO55620;06/10/2021;14303;200
SO55621;06/10/2021;22343;200
SO55622;06/10/2021;14184;200
SO55623;06/10/2021;15577;306
SO55624;06/10/2021;12457;306
SO55625;06/10/2021;20129;306
SO55626;06/10/2021;11988;307
SO55627;06/10/2021;24988;307
SO55628;06/10/2021;19981;307
SO55629;06/10/2021;24595;307
SO55630;06/10/2021;19490;307
SO55631;06/10/2021;19998;307
SO55632;06/10/2021;11241;307
SO55633;06/10/2021;12308;310
SO55634;06/10/2021;12980;310
SO55635;06/10/2021;12010;310
SO55636;06/10/2021;12289;253
SO55637;06/10/2021;18149;245
SO55638;06/10/2021;25025;235
SO55639;06/10/2021;17982;259
SO55640;06/10/2021;28723;202
SO55641;06/10/2021;14423;277
SO55642;06/10/2021;24927;268
SO55643;06/10/2021;16372;211
SO55644;06/10/2021;18603;301
SO55645;06/10/2021;19865;295
SO55646;06/10/2021;21233;278
SO55647;06/10/2021;18799;276
SO55648;06/10/2021;26668;263
SO55649;06/10/2021;22758;293
SO55650;06/10/2021;28215;209
SO55651;06/10/2021;19580;302
SO55652;06/10/2021;21739;267
SO55653;06/10/2021;24906;276
SO55654;06/10/2021;12680;269
SO55655;06/10/2021;15883;219
SO55656;06/10/2021;11091;281
SO55657;06/10/2021;15384;233
SO55658;06/10/2021;11490;256
SO55659;06/10/2021;12347;201
SO55660;06/10/2021;12796;265
SO55661;06/10/2021;12353;300
SO55662;06/10/2021;12926;208
SO55663;06/10/2021;22914;293
SO55664;06/10/2021;24289;214
SO55665;06/10/2021;27970;250
SO55666;06/10/2021;16948;293
SO55667;06/10/2021;17342;219
SO55668;06/10/2021;24703;272
SO55669;06/10/2021;15260;301
SO55670;06/10/2021;16396;307
SO55671;06/10/2021;20868;306
SO55672;06/10/2021;17704;306
SO55673;06/10/2021;11203;310
SO55674;06/10/2021;19584;242
SO55675;06/10/2021;23498;302
SO55676;06/10/2021;25142;244
SO55677;06/10/2021;21471;310
SO55678;06/10/2021;17839;278
SO55679;06/10/2021;25476;265
SO55680;06/10/2021;28322;250
SO55681;06/10/2021;11506;306
SO55682;07/10/2021;16504;200
SO55683;07/10/2021;15894;200
SO55684;07/10/2021;20992;200
SO55685;07/10/2021;11649;199
SO55686;07/10/2021;22046;199
SO55687;07/10/2021;14626;199
SO55688;07/10/2021;11614;199
SO55689;07/10/2021;13202;306
SO55690;07/10/2021;21354;306
SO55691;07/10/2021;13032;306
SO55692;07/10/2021;11276;306
SO55693;07/10/2021;24804;306
SO55694;07/10/2021;29049;307
SO55695;07/10/2021;29433;307
SO55696;07/10/2021;19047;307
SO55697;07/10/2021;11936;308
SO55698;07/10/2021;12865;309
SO55700;07/10/2021;25725;309
SO55701;07/10/2021;11247;309
SO55702;07/10/2021;14511;309
SO55703;07/10/2021;14712;309
SO55704;07/10/2021;17122;309
SO55705;07/10/2021;11176;309
SO55706;07/10/2021;23774;309
SO55707;07/10/2021;17253;309
SO55708;07/10/2021;13694;310
SO55709;07/10/2021;14024;193
SO55710;07/10/2021;11501;232
SO55711;07/10/2021;17633;112
SO55712;07/10/2021;19775;231
SO55713;07/10/2021;20985;225
SO55714;07/10/2021;23732;76
SO55715;07/10/2021;28344;224
SO55716;07/10/2021;12410;256
SO55717;07/10/2021;29266;14
SO55718;07/10/2021;25136;310
SO55719;07/10/2021;21815;227
SO55720;07/10/2021;12993;117
SO55721;07/10/2021;27100;132
SO55722;07/10/2021;14353;309
SO55723;07/10/2021;11532;306
SO55724;07/10/2021;21068;191
SO55725;07/10/2021;17556;309
SO55726;07/10/2021;21088;246
SO55727;07/10/2021;18391;199
SO55728;07/10/2021;17727;306
SO55729;07/10/2021;25507;310
SO55730;07/10/2021;22081;306
SO55731;07/10/2021;22244;310
SO55732;07/10/2021;11677;309
SO55734;07/10/2021;28809;199
SO55735;07/10/2021;25351;200
SO55736;08/10/2021;15832;200
SO55737;08/10/2021;19111;200
SO55738;08/10/2021;13993;200
SO55739;08/10/2021;19559;199
SO55740;08/10/2021;13255;199
SO55741;08/10/2021;13121;199
SO55742;08/10/2021;15879;199
SO55743;08/10/2021;18014;199
SO55744;08/10/2021;14243;306
SO55745;08/10/2021;23752;307
SO55746;08/10/2021;16643;307
SO55747;08/10/2021;11203;307
SO55748;08/10/2021;13558;309
SO55749;08/10/2021;23232;310
SO55751;08/10/2021;13069;15
SO55752;08/10/2021;13068;129
SO55753;08/10/2021;14276;20
SO55754;08/10/2021;14065;166
SO55756;08/10/2021;14080;264
SO55757;08/10/2021;16707;269
SO55758;08/10/2021;22727;238
SO55759;08/10/2021;24351;197
SO55760;08/10/2021;15273;167
SO55761;08/10/2021;14304;203
SO55762;08/10/2021;29195;62
SO55763;08/10/2021;24347;176
SO55764;08/10/2021;12301;176
SO55765;08/10/2021;14445;190
SO55766;08/10/2021;25757;204
SO55767;08/10/2021;23939;305
SO55768;08/10/2021;19993;178
SO55769;08/10/2021;16520;159
SO55770;08/10/2021;24907;145
SO55771;08/10/2021;14422;78
SO55772;08/10/2021;19084;277
SO55773;08/10/2021;16523;155
SO55774;08/10/2021;18641;128
SO55775;08/10/2021;19135;292
SO55776;08/10/2021;20997;241
SO55777;08/10/2021;22043;29
SO55779;08/10/2021;18719;47
SO55780;08/10/2021;12603;299
SO55781;08/10/2021;11211;118
SO55782;08/10/2021;13203;40
SO55783;08/10/2021;12438;21
SO55784;08/10/2021;15863;15
SO55785;08/10/2021;21780;119
SO55786;08/10/2021;15811;93
SO55787;08/10/2021;21990;26
SO55788;08/10/2021;12960;39
SO55789;08/10/2021;11499;35
SO55790;08/10/2021;22729;130
SO55791;08/10/2021;19926;188
SO55792;08/10/2021;16884;108
SO55793;08/10/2021;25219;309
SO55794;08/10/2021;11661;244
SO55795;08/10/2021;12722;176
SO55796;08/10/2021;14943;298
SO55797;08/10/2021;21843;307
SO55798;08/10/2021;23007;306
SO55799;08/10/2021;24035;306
SO55800;08/10/2021;24223;288
SO55801;08/10/2021;12372;299
SO55802;08/10/2021;15368;2
SO55803;08/10/2021;16610;191
SO55804;08/10/2021;16506;199
SO55805;08/10/2021;18407;199
SO55806;08/10/2021;17119;306
SO55807;08/10/2021;16171;48
SO55808;08/10/2021;22077;31
SO55809;08/10/2021;25524;84
SO55810;08/10/2021;11287;306
SO55811;08/10/2021;25299;306
SO55812;08/10/2021;15639;107
SO55813;09/10/2021;14568;200
SO55814;09/10/2021;14064;200
SO55815;09/10/2021;29292;199
SO55816;09/10/2021;20634;199
SO55817;09/10/2021;11617;199
SO55818;09/10/2021;11112;306
SO55819;09/10/2021;24808;306
SO55820;09/10/2021;11223;306
SO55821;09/10/2021;28729;306
SO55822;09/10/2021;13799;307
SO55823;09/10/2021;19152;307
SO55824;09/10/2021;14887;307
SO55825;09/10/2021;25724;307
SO55826;09/10/2021;24718;307
SO55827;09/10/2021;12342;307
SO55828;09/10/2021;20150;308
SO55829;09/10/2021;11626;309
SO55830;09/10/2021;14961;309
SO55831;09/10/2021;11221;309
SO55832;09/10/2021;11094;310
SO55833;09/10/2021;15653;310
SO55834;09/10/2021;29432;150
SO55835;09/10/2021;25015;165
SO55836;09/10/2021;15685;214
SO55837;09/10/2021;11328;246
SO55838;09/10/2021;12737;264
SO55839;09/10/2021;23910;14
SO55841;09/10/2021;14554;249
SO55842;09/10/2021;22424;143
SO55843;09/10/2021;29089;209
SO55844;09/10/2021;12282;205
SO55845;09/10/2021;16382;147
SO55846;09/10/2021;12728;259
SO55847;09/10/2021;24827;267
SO55848;09/10/2021;13920;293
SO55849;09/10/2021;25091;300
SO55850;09/10/2021;15810;152
SO55851;09/10/2021;15057;244
SO55852;09/10/2021;13149;205
SO55853;09/10/2021;15216;309
SO55854;09/10/2021;20419;294
SO55855;09/10/2021;11711;204
SO55856;09/10/2021;23366;306
SO55857;09/10/2021;14237;306
SO55858;09/10/2021;19873;308
SO55859;09/10/2021;27308;308
SO55860;09/10/2021;27680;270
SO55861;09/10/2021;23928;49
SO55862;09/10/2021;26184;69
SO55863;09/10/2021;23364;44
SO55864;09/10/2021;28638;295
SO55865;09/10/2021;28127;306
SO55866;09/10/2021;25343;307
SO55867;10/10/2021;28880;200
SO55868;10/10/2021;12669;199
SO55869;10/10/2021;12210;310
SO55870;10/10/2021;26331;62
SO55871;10/10/2021;15875;107
SO55872;10/10/2021;16716;129
SO55873;10/10/2021;11749;43
SO55874;10/10/2021;14108;63
SO55875;10/10/2021;16721;16
SO55876;10/10/2021;28086;292
SO55877;10/10/2021;27851;81
SO55878;10/10/2021;17367;85
SO55879;10/10/2021;23632;71
SO55880;10/10/2021;20348;180
SO55881;10/10/2021;16522;173
SO55882;10/10/2021;19985;59
SO55883;10/10/2021;14655;71
SO55884;10/10/2021;23954;42
SO55886;10/10/2021;15774;18
SO55888;10/10/2021;28117;195
SO55889;10/10/2021;22089;283
SO55890;10/10/2021;12126;41
SO55891;10/10/2021;16510;300
SO55892;10/10/2021;11619;95
SO55893;10/10/2021;13336;148
SO55894;10/10/2021;11671;284
SO55895;10/10/2021;21863;37
SO55896;10/10/2021;14641;24
SO55897;10/10/2021;12337;160
SO55898;10/10/2021;11583;172
SO55899;10/10/2021;13102;151
SO55900;10/10/2021;12272;191
SO55901;10/10/2021;14683;190
SO55902;10/10/2021;16615;50
SO55903;10/10/2021;11850;45
SO55904;10/10/2021;28028;195
SO55905;10/10/2021;17852;282
SO55906;10/10/2021;11277;196
SO55907;10/10/2021;12454;37
SO55908;10/10/2021;29116;199
SO55909;10/10/2021;11622;308
SO55910;10/10/2021;28746;186
SO55911;10/10/2021;25959;88
SO55912;10/10/2021;24375;38
SO55913;10/10/2021;25848;182
SO55914;10/10/2021;15315;289
SO55915;10/10/2021;15261;150
SO55916;10/10/2021;24078;91
SO55917;10/10/2021;22378;1
SO55918;10/10/2021;13097;69
SO55919;10/10/2021;19184;76
SO55920;10/10/2021;18271;81
SO55921;10/10/2021;13330;198
SO55922;11/10/2021;17985;124
SO55923;11/10/2021;12007;170
SO55924;11/10/2021;21939;131
SO55925;11/10/2021;19625;168
SO55926;11/10/2021;19572;117
SO55927;11/10/2021;27478;184
SO55928;11/10/2021;24809;61
SO55929;11/10/2021;29196;187
SO55930;11/10/2021;24815;105
SO55931;11/10/2021;11981;190
SO55932;11/10/2021;16925;154
SO55934;11/10/2021;11412;185
SO55935;11/10/2021;16974;160
SO55936;11/10/2021;11587;177
SO55937;11/10/2021;13174;92
SO55938;11/10/2021;22048;92
SO55939;11/10/2021;19095;87
SO55940;11/10/2021;20120;26
SO55941;11/10/2021;16519;61
SO55942;11/10/2021;20290;101
SO55943;11/10/2021;19233;95
SO55944;11/10/2021;22878;139
SO55945;11/10/2021;21352;63
SO55946;11/10/2021;11581;91
SO55947;11/10/2021;18278;128
SO55948;11/10/2021;13533;50
SO55949;11/10/2021;28595;139
SO55950;11/10/2021;13195;113
SO55951;11/10/2021;12216;171
SO55952;11/10/2021;12002;124
SO55953;11/10/2021;12000;197
SO55954;11/10/2021;13770;16
SO55955;11/10/2021;11132;24
SO55956;11/10/2021;11695;104
SO55957;11/10/2021;15024;85
SO55958;11/10/2021;26392;80
SO55959;11/10/2021;11426;115
SO55960;11/10/2021;17031;164
SO55961;11/10/2021;23044;159
SO55962;11/10/2021;14172;289
SO55963;11/10/2021;18182;164
SO55964;11/10/2021;28126;85
SO55965;11/10/2021;21632;34
SO55966;11/10/2021;16238;285
SO55967;11/10/2021;16326;2
SO55968;12/10/2021;11176;200
SO55969;12/10/2021;18358;200
SO55970;12/10/2021;20410;200
SO55971;12/10/2021;23496;200
SO55972;12/10/2021;23728;200
SO55973;12/10/2021;12037;200
SO55974;12/10/2021;12741;200
SO55975;12/10/2021;25383;200
SO55976;12/10/2021;19561;200
SO55977;12/10/2021;18602;200
SO55978;12/10/2021;13249;200
SO55979;12/10/2021;16692;199
SO55980;12/10/2021;28589;199
SO55981;12/10/2021;11989;199
SO55982;12/10/2021;12215;199
SO55983;12/10/2021;20162;199
SO55984;12/10/2021;12934;199
SO55985;12/10/2021;20909;199
SO55986;12/10/2021;15673;199
SO55987;12/10/2021;11045;308
SO55988;12/10/2021;27939;308
SO55989;12/10/2021;19512;308
SO55990;12/10/2021;17254;308
SO55991;12/10/2021;16390;308
SO55992;12/10/2021;23306;93
SO55993;12/10/2021;13639;113
SO55994;12/10/2021;19426;53
SO55995;12/10/2021;24772;99
SO55997;12/10/2021;20602;290
SO55998;12/10/2021;12332;169
SO55999;12/10/2021;17279;260
SO56000;12/10/2021;19743;183
SO56001;12/10/2021;23906;122
SO56002;12/10/2021;26211;23
SO56003;12/10/2021;12384;84
SO56004;12/10/2021;22522;136
SO56005;12/10/2021;22475;197
SO56006;12/10/2021;12319;302
SO56007;12/10/2021;13256;13
SO56008;12/10/2021;11610;138
SO56009;12/10/2021;12196;189
SO56010;12/10/2021;25620;62
SO56011;12/10/2021;13045;84
SO56012;12/10/2021;13923;298
SO56013;12/10/2021;18657;174
SO56014;12/10/2021;17339;37
SO56015;12/10/2021;16453;200
SO56016;12/10/2021;25929;99
SO56017;12/10/2021;11127;68
SO56018;12/10/2021;12733;199
SO56019;12/10/2021;11880;200
SO56020;13/10/2021;23522;306
SO56021;13/10/2021;18165;306
SO56022;13/10/2021;12099;306
SO56023;13/10/2021;28211;306
SO56024;13/10/2021;20438;306
SO56025;13/10/2021;12207;306
SO56026;13/10/2021;19083;306
SO56027;13/10/2021;24910;306
SO56028;13/10/2021;11200;307
SO56029;13/10/2021;20667;307
SO56030;13/10/2021;16763;307
SO56031;13/10/2021;21122;307
SO56032;13/10/2021;14067;307
SO56033;13/10/2021;11694;307
SO56034;13/10/2021;16980;307
SO56035;13/10/2021;14633;309
SO56036;13/10/2021;16717;310
SO56037;13/10/2021;13267;310
SO56038;13/10/2021;15886;310
SO56039;13/10/2021;20990;310
SO56040;13/10/2021;14095;310
SO56041;13/10/2021;26351;278
SO56042;13/10/2021;23921;294
SO56043;13/10/2021;11808;297
SO56044;13/10/2021;15625;293
SO56045;13/10/2021;14105;251
SO56046;13/10/2021;27880;272
SO56047;13/10/2021;16956;264
SO56048;13/10/2021;12298;301
SO56049;13/10/2021;20054;265
SO56050;13/10/2021;24513;295
SO56051;13/10/2021;22044;270
SO56052;13/10/2021;19589;261
SO56053;13/10/2021;11215;268
SO56054;13/10/2021;13043;277
SO56055;13/10/2021;12339;259
SO56056;13/10/2021;13208;270
SO56057;13/10/2021;17481;257
SO56058;13/10/2021;26452;264
SO56059;13/10/2021;12366;306
SO56060;13/10/2021;26181;307
SO56061;13/10/2021;11203;307
SO56062;13/10/2021;28300;251
SO56063;13/10/2021;23826;253
SO56064;13/10/2021;11651;310
SO56065;13/10/2021;12507;294
SO56066;13/10/2021;11215;296
SO56067;13/10/2021;23064;252
SO56068;14/10/2021;27914;200
SO56069;14/10/2021;11505;200
SO56070;14/10/2021;20345;200
SO56071;14/10/2021;14307;200
SO56072;14/10/2021;22054;200
SO56073;14/10/2021;14399;199
SO56074;14/10/2021;12670;199
SO56075;14/10/2021;19594;199
SO56076;14/10/2021;14696;199
SO56077;14/10/2021;20996;306
SO56078;14/10/2021;14143;307
SO56079;14/10/2021;24392;307
SO56080;14/10/2021;25104;307
SO56081;14/10/2021;23797;307
SO56082;14/10/2021;12348;308
SO56083;14/10/2021;22843;308
SO56084;14/10/2021;16023;308
SO56085;14/10/2021;14098;309
SO56086;14/10/2021;22092;309
SO56087;14/10/2021;24807;309
